city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population
Carrboro,Carrboro,NC,North Carolina,37135,Orange,35.926,-79.0878,21190
Bardstown,Bardstown,KY,Kentucky,21179,Nelson,37.8174,-85.4548,21184
East Ridge,East Ridge,TN,Tennessee,47065,Hamilton,34.9973,-85.2284,21182
Elko,Elko,NV,Nevada,32007,Elko,40.8387,-115.7674,21179
Covington,Covington,WA,Washington,53033,King,47.3668,-122.1044,21175
Gaffney,Gaffney,SC,South Carolina,45021,Cherokee,35.0742,-81.6558,21169
Sun Valley,Sun Valley,NV,Nevada,32031,Washoe,39.6106,-119.7765,21159
Sidney,Sidney,OH,Ohio,39149,Shelby,40.2891,-84.1667,21148
Bonney Lake,Bonney Lake,WA,Washington,53053,Pierce,47.1791,-122.17,21148
Dickinson,Dickinson,TX,Texas,48167,Galveston,29.4546,-95.0583,21129
Martha Lake,Martha Lake,WA,Washington,53061,Snohomish,47.8479,-122.2327,21129
Bothell West,Bothell West,WA,Washington,53061,Snohomish,47.8056,-122.2401,21115
Arnold,Arnold,MO,Missouri,29099,Jefferson,38.4296,-90.3733,21091
Ballenger Creek,Ballenger Creek,MD,Maryland,24021,Frederick,39.3807,-77.4205,21080
Rolla,Rolla,MO,Missouri,29161,Phelps,37.9458,-91.7608,21059
West Pensacola,West Pensacola,FL,Florida,12033,Escambia,30.4263,-87.2679,21056
Harvey,Harvey,LA,Louisiana,22051,Jefferson,29.8876,-90.0666,21054
Johnstown,Johnstown,CO,Colorado,8123,Weld,40.3499,-104.9481,21048
Cockeysville,Cockeysville,MD,Maryland,24005,Baltimore,39.4793,-76.63,21038
Pleasant Prairie,Pleasant Prairie,WI,Wisconsin,55059,Kenosha,42.5266,-87.8895,21034
Shelbyville,Shelbyville,IN,Indiana,18145,Shelby,39.535,-85.7792,21028
Sweetwater,Sweetwater,FL,Florida,12086,Miami-Dade,25.7786,-80.376,20994
St. Andrews,St. Andrews,SC,South Carolina,45079,Richland,34.051,-81.1057,20990
Milwaukie,Milwaukie,OR,Oregon,41005,Clackamas,45.4447,-122.6221,20990
Bryant,Bryant,AR,Arkansas,5125,Saline,34.6152,-92.4914,20968
Salmon Creek,Salmon Creek,WA,Washington,53011,Clark,45.7099,-122.6632,20956
Kill Devil Hills,Kill Devil Hills,NC,North Carolina,37055,Dare,36.0167,-75.6699,20951
North Salt Lake,North Salt Lake,UT,Utah,49011,Davis,40.8439,-111.9187,20948
Apollo Beach,Apollo Beach,FL,Florida,12057,Hillsborough,27.7618,-82.4002,20947
Guayama,Guayama,PR,Puerto Rico,72057,Guayama,17.9744,-66.1104,20913
Cornelia,Cornelia,GA,Georgia,13137,Habersham,34.517,-83.531,20913
Suwanee,Suwanee,GA,Georgia,13135,Gwinnett,34.0506,-84.0687,20907
New Hope,New Hope,MN,Minnesota,27053,Hennepin,45.0374,-93.3869,20907
Wade Hampton,Wade Hampton,SC,South Carolina,45045,Greenville,34.8821,-82.3336,20906
Green Valley,Green Valley,AZ,Arizona,4019,Pima,31.8436,-111.0174,20902
Mill Creek,Mill Creek,WA,Washington,53061,Snohomish,47.8631,-122.2037,20897
Universal City,Universal City,TX,Texas,48029,Bexar,29.5521,-98.3074,20890
Montclair,Montclair,VA,Virginia,51153,Prince William,38.6111,-77.34,20881
Lorton,Lorton,VA,Virginia,51059,Fairfax,38.6984,-77.2163,20871
Clemmons,Clemmons,NC,North Carolina,37067,Forsyth,36.0319,-80.3861,20867
Rosamond,Rosamond,CA,California,6029,Kern,34.8658,-118.2154,20851
Bear,Bear,DE,Delaware,10003,New Castle,39.6188,-75.6804,20850
Dyersburg,Dyersburg,TN,Tennessee,47045,Dyer,36.0465,-89.3777,20839
Oneida,Oneida,NY,New York,36053,Madison,43.0769,-75.6621,20828
Hunters Creek,Hunters Creek,FL,Florida,12095,Orange,28.3611,-81.4357,20817
Holiday,Holiday,FL,Florida,12101,Pasco,28.1864,-82.7429,20816
Louisville,Louisville,CO,Colorado,8013,Boulder,39.9709,-105.1441,20816
Dixon,Dixon,CA,California,6095,Solano,38.4468,-121.8249,20803
Murray,Murray,KY,Kentucky,21035,Calloway,36.6146,-88.3206,20776
Golden,Golden,CO,Colorado,8059,Jefferson,39.7406,-105.2118,20767
Olean,Olean,NY,New York,36009,Cattaraugus,42.0819,-78.4321,20755
Clifton,Clifton,CO,Colorado,8077,Mesa,39.0763,-108.4606,20748
Grayslake,Grayslake,IL,Illinois,17097,Lake,42.3402,-88.0338,20725
North Bellmore,North Bellmore,NY,New York,36059,Nassau,40.6904,-73.539,20718
Palisades Park,Palisades Park,NJ,New Jersey,34003,Bergen,40.8472,-73.9967,20715
South Milwaukee,South Milwaukee,WI,Wisconsin,55079,Milwaukee,42.912,-87.8627,20696
Gardner,Gardner,MA,Massachusetts,25027,Worcester,42.5845,-71.9867,20683
Havelock,Havelock,NC,North Carolina,37049,Craven,34.9078,-76.8987,20677
Lake Ronkonkoma,Lake Ronkonkoma,NY,New York,36103,Suffolk,40.8308,-73.1112,20667
Lebanon,Lebanon,OH,Ohio,39165,Warren,39.4251,-84.2135,20659
East Moline,East Moline,IL,Illinois,17161,Rock Island,41.5199,-90.3879,20645
Norwalk,Norwalk,OH,Ohio,39077,Huron,41.2443,-82.6088,20629
Yorkville,Yorkville,IL,Illinois,17093,Kendall,41.6562,-88.4507,20613
Logansport,Logansport,IN,Indiana,18017,Cass,40.7472,-86.3519,20608
Dublin,Dublin,GA,Georgia,13175,Laurens,32.5359,-82.928,20583
North Ogden,North Ogden,UT,Utah,49057,Weber,41.3123,-111.9585,20582
South El Monte,South El Monte,CA,California,6037,Los Angeles,34.0493,-118.0484,20574
Lynn Haven,Lynn Haven,FL,Florida,12005,Bay,30.2337,-85.637,20525
Ferguson,Ferguson,MO,Missouri,29189,St. Louis,38.749,-90.295,20525
Arlington,Arlington,WA,Washington,53061,Snohomish,48.1698,-122.1443,20523
Willmar,Willmar,MN,Minnesota,27067,Kandiyohi,45.122,-95.0569,20510
Alice,Alice,TX,Texas,48249,Jim Wells,27.7556,-98.0653,20510
Swansboro,Swansboro,NC,North Carolina,37133,Onslow,34.6958,-77.1368,20507
Murphy,Murphy,TX,Texas,48085,Collin,33.0186,-96.6105,20500
Culpeper,Culpeper,VA,Virginia,51047,Culpeper,38.4705,-78.0001,20485
Ozark,Ozark,MO,Missouri,29043,Christian,37.0361,-93.2155,20482
American Canyon,American Canyon,CA,California,6055,Napa,38.1796,-122.2583,20475
Papillion,Papillion,NE,Nebraska,31153,Sarpy,41.1516,-96.0679,20471
The Dalles,The Dalles,OR,Oregon,41065,Wasco,45.6053,-121.1818,20442
Columbia Heights,Columbia Heights,MN,Minnesota,27003,Anoka,45.0484,-93.2472,20427
Barre,Barre,VT,Vermont,50023,Washington,44.1997,-72.5083,20421
Amherst Center,Amherst Center,MA,Massachusetts,25015,Hampshire,42.3757,-72.5188,20409
Crest Hill,Crest Hill,IL,Illinois,17197,Will,41.5723,-88.1124,20376
Punta Gorda,Punta Gorda,FL,Florida,12015,Charlotte,26.8933,-82.0516,20369
Neabsco,Neabsco,VA,Virginia,51153,Prince William,38.6083,-77.2847,20364
Newton,Newton,KS,Kansas,20079,Harvey,38.0368,-97.3451,20361
Poplar Bluff,Poplar Bluff,MO,Missouri,29023,Butler,36.7632,-90.4136,20359
Ennis,Ennis,TX,Texas,48139,Ellis,32.3255,-96.635,20357
Tukwila,Tukwila,WA,Washington,53033,King,47.4749,-122.2727,20347
Prunedale,Prunedale,CA,California,6053,Monterey,36.8064,-121.6555,20327
Lomita,Lomita,CA,California,6037,Los Angeles,33.7933,-118.3175,20320
Payson,Payson,UT,Utah,49049,Utah,40.036,-111.7395,20303
Mountain Brook,Mountain Brook,AL,Alabama,1073,Jefferson,33.4871,-86.74,20297
Glassboro,Glassboro,NJ,New Jersey,34015,Gloucester,39.7014,-75.1113,20288
Bayshore Gardens,Bayshore Gardens,FL,Florida,12081,Manatee,27.4345,-82.5794,20287
Ashland,Ashland,OH,Ohio,39005,Ashland,40.8668,-82.3156,20275
Shelton,Shelton,WA,Washington,53045,Mason,47.2186,-123.112,20264
Shenandoah,Shenandoah,LA,Louisiana,22033,East Baton Rouge,30.4019,-91.002,20252
Cherry Hill,Cherry Hill,VA,Virginia,51153,Prince William,38.5696,-77.2895,20241
Henderson,Henderson,NC,North Carolina,37181,Vance,36.3259,-78.4155,20238
Linda,Linda,CA,California,6115,Yuba,39.1241,-121.5421,20228
Agoura Hills,Agoura Hills,CA,California,6037,Los Angeles,34.151,-118.7608,20222
East Hemet,East Hemet,CA,California,6065,Riverside,33.7301,-116.941,20211
Libertyville,Libertyville,IL,Illinois,17097,Lake,42.287,-87.967,20205
Durango,Durango,CO,Colorado,8067,La Plata,37.2659,-107.8782,20203
East Northport,East Northport,NY,New York,36103,Suffolk,40.8792,-73.3232,20190
Howard,Howard,WI,Wisconsin,55009,Brown,44.5703,-88.092,20177
Monmouth,Monmouth,OR,Oregon,41053,Polk,44.8505,-123.2283,20172
Ypsilanti,Ypsilanti,MI,Michigan,26161,Washtenaw,42.2437,-83.6205,20171
Mokena,Mokena,IL,Illinois,17197,Will,41.5327,-87.8779,20159
Pleasantville,Pleasantville,NJ,New Jersey,34001,Atlantic,39.39,-74.5169,20149
Affton,Affton,MO,Missouri,29189,St. Louis,38.5499,-90.3264,20148
Bartow,Bartow,FL,Florida,12105,Polk,27.8868,-81.8213,20147
Ashland,Ashland,KY,Kentucky,21019,Boyd,38.4592,-82.6449,20146
Mead Valley,Mead Valley,CA,California,6065,Riverside,33.8333,-117.2852,20145
Miamisburg,Miamisburg,OH,Ohio,39113,Montgomery,39.6323,-84.2725,20143
Merrick,Merrick,NY,New York,36059,Nassau,40.6515,-73.5535,20130
Charleston,Charleston,IL,Illinois,17029,Coles,39.4842,-88.1781,20117
Germantown,Germantown,WI,Wisconsin,55131,Washington,43.2343,-88.1217,20116
Escanaba,Escanaba,MI,Michigan,26041,Delta,45.7477,-87.09,20094
Selden,Selden,NY,New York,36103,Suffolk,40.8699,-73.0462,20093
Bayou Cane,Bayou Cane,LA,Louisiana,22109,Terrebonne,29.6244,-90.751,20093
Mililani Mauka,Mililani Mauka,HI,Hawaii,15003,Honolulu,21.4756,-157.9947,20090
Snellville,Snellville,GA,Georgia,13135,Gwinnett,33.8563,-84.0038,20077
Sulphur,Sulphur,LA,Louisiana,22019,Calcasieu,30.2286,-93.3565,20065
Harrison,Harrison,NJ,New Jersey,34017,Hudson,40.7431,-74.1531,20061
South St. Paul,South St. Paul,MN,Minnesota,27037,Dakota,44.8876,-93.0411,20060
Oregon,Oregon,OH,Ohio,39095,Lucas,41.6528,-83.4322,20055
Middleton,Middleton,WI,Wisconsin,55025,Dane,43.1065,-89.5058,20034
Ferndale,Ferndale,MI,Michigan,26125,Oakland,42.4592,-83.1314,20033
West Chester,West Chester,PA,Pennsylvania,42029,Chester,39.9601,-75.6058,20029
Forest Park,Forest Park,GA,Georgia,13063,Clayton,33.6209,-84.359,20020
La Cañada Flintridge,La Canada Flintridge,CA,California,6037,Los Angeles,34.2097,-118.2002,20009
Hauppauge,Hauppauge,NY,New York,36103,Suffolk,40.8217,-73.2119,20005
Safford,Safford,AZ,Arizona,4009,Graham,32.8317,-109.7005,19987
Rocky River,Rocky River,OH,Ohio,39035,Cuyahoga,41.4703,-81.8526,19986
South San Jose Hills,South San Jose Hills,CA,California,6037,Los Angeles,34.0123,-117.9041,19977
Elmwood Park,Elmwood Park,NJ,New Jersey,34003,Bergen,40.905,-74.1201,19966
El Reno,El Reno,OK,Oklahoma,40017,Canadian,35.543,-97.966,19965
Saco,Saco,ME,Maine,23031,York,43.539,-70.4624,19964
Fairwood,Fairwood,WA,Washington,53033,King,47.4467,-122.143,19962
Greenwood,Greenwood,MS,Mississippi,28083,Leflore,33.5126,-90.1993,19961
West St. Paul,West St. Paul,MN,Minnesota,27037,Dakota,44.9018,-93.0858,19961
Valley,Valley,AL,Alabama,1017,Chambers,32.8088,-85.1809,19926
Orinda,Orinda,CA,California,6013,Contra Costa,37.8808,-122.1791,19926
Helena,Helena,AL,Alabama,1117,Shelby,33.2845,-86.8756,19925
Cullman,Cullman,AL,Alabama,1043,Cullman,34.1777,-86.8407,19920
Alamo,Alamo,TX,Texas,48215,Hidalgo,26.1811,-98.1177,19910
Sand Springs,Sand Springs,OK,Oklahoma,40143,Tulsa,36.1342,-96.1284,19905
Vernal,Vernal,UT,Utah,49047,Uintah,40.4517,-109.5379,19893
Laurinburg,Laurinburg,NC,North Carolina,37165,Scotland,34.7597,-79.4781,19889
Painesville,Painesville,OH,Ohio,39085,Lake,41.724,-81.2536,19886
Sherwood,Sherwood,OR,Oregon,41067,Washington,45.3593,-122.8433,19879
Lake Zurich,Lake Zurich,IL,Illinois,17097,Lake,42.1955,-88.087,19877
West Hempstead,West Hempstead,NY,New York,36059,Nassau,40.6959,-73.6507,19864
Rosedale,Rosedale,MD,Maryland,24005,Baltimore,39.3266,-76.5084,19842
Ottawa,Ottawa,IL,Illinois,17099,LaSalle,41.3532,-88.8306,19839
Meadowbrook,Meadowbrook,VA,Virginia,51041,Chesterfield,37.4301,-77.474,19811
Casa de Oro-Mount Helix,Casa de Oro-Mount Helix,CA,California,6073,San Diego,32.764,-116.9687,19804
Lake Shore,Lake Shore,MD,Maryland,24003,Anne Arundel,39.1029,-76.4876,19791
Parma Heights,Parma Heights,OH,Ohio,39035,Cuyahoga,41.3865,-81.7637,19790
Old Jamestown,Old Jamestown,MO,Missouri,29189,St. Louis,38.8394,-90.2847,19777
Norwood,Norwood,OH,Ohio,39061,Hamilton,39.1605,-84.4535,19776
Monroe,Monroe,WA,Washington,53061,Snohomish,47.8595,-121.9852,19776
Selma,Selma,AL,Alabama,1047,Dallas,32.4166,-87.0336,19775
Makakilo,Makakilo,HI,Hawaii,15003,Honolulu,21.3591,-158.0813,19775
Tahlequah,Tahlequah,OK,Oklahoma,40021,Cherokee,35.9116,-94.9773,19773
Brockport,Brockport,NY,New York,36055,Monroe,43.2137,-77.9404,19764
Rockport,Rockport,TX,Texas,48007,Aransas,28.029,-97.0722,19743
Mesquite,Mesquite,NV,Nevada,32003,Clark,36.8035,-114.1325,19726
Franconia,Franconia,VA,Virginia,51059,Fairfax,38.7682,-77.1587,19720
Front Royal,Front Royal,VA,Virginia,51187,Warren,38.926,-78.1838,19719
West Mifflin,West Mifflin,PA,Pennsylvania,42003,Allegheny,40.3581,-79.9072,19699
Albany,Albany,CA,California,6001,Alameda,37.8898,-122.3018,19696
La Crescenta-Montrose,La Crescenta-Montrose,CA,California,6037,Los Angeles,34.2322,-118.2353,19689
Somerton,Somerton,AZ,Arizona,4027,Yuma,32.6009,-114.699,19684
Blythe,Blythe,CA,California,6065,Riverside,33.622,-114.6188,19682
Horizon City,Horizon City,TX,Texas,48141,El Paso,31.6799,-106.1903,19642
